date,data,cols
6248,.,channel1
6249,.,channel1
6250,.,channel1
6251,.,channel1
6252,.,channel1
6253,service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3,channel1
6254,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=5; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
6255,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6256,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-auth-service level=INFO event=normal_activity count=6; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-order-service level=INFO event=normal_activity count=6; service=ts-verification-code-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-station-service level=INFO event=normal_activity count=3,channel1
6257,.,channel1
6258,.,channel1
6259,.,channel1
6260,.,channel1
6261,.,channel1
6262,service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3,channel1
6263,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=5; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
6264,service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=1,channel1
6265,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6266,.,channel1
6267,.,channel1
6268,.,channel1
6269,.,channel1
6270,.,channel1
6271,service=ts-contacts-service level=INFO event=normal_activity count=4,channel1
6272,service=ts-preserve-service level=INFO event=normal_activity count=3,channel1
6273,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=5; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
6274,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6275,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-auth-service level=INFO event=normal_activity count=6; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-order-service level=INFO event=normal_activity count=6; service=ts-verification-code-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-station-service level=INFO event=normal_activity count=3,channel1
6276,.,channel1
6277,.,channel1
6278,.,channel1
6279,.,channel1
6280,.,channel1
6281,service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3,channel1
6282,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6283,.,channel1
6284,.,channel1
6285,.,channel1
6286,.,channel1
6287,.,channel1
6288,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6289,.,channel1
6290,.,channel1
6291,.,channel1
6292,.,channel1
6293,.,channel1
6294,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=8; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
6295,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6296,.,channel1
6297,.,channel1
6298,.,channel1
6299,.,channel1
6300,.,channel1
6301,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6302,.,channel1
6303,.,channel1
6304,.,channel1
6305,.,channel1
6306,.,channel1
6307,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6308,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-auth-service level=INFO event=normal_activity count=6; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-order-service level=INFO event=normal_activity count=6; service=ts-verification-code-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-station-service level=INFO event=normal_activity count=3,channel1
6309,.,channel1
6310,.,channel1
6311,.,channel1
6312,.,channel1
6313,.,channel1
6314,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6315,.,channel1
6316,.,channel1
6317,.,channel1
6318,.,channel1
6319,.,channel1
6320,service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3,channel1
6321,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=5; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
6322,.,channel1
6323,.,channel1
6324,.,channel1
6325,.,channel1
6326,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-auth-service level=INFO event=normal_activity count=6; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-order-service level=INFO event=normal_activity count=6; service=ts-verification-code-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-station-service level=INFO event=normal_activity count=3,channel1
6327,.,channel1
6328,.,channel1
6329,.,channel1
6330,.,channel1
6331,.,channel1
6332,service=ts-contacts-service level=INFO event=normal_activity count=4,channel1
6333,service=ts-preserve-service level=INFO event=normal_activity count=3,channel1
6334,service=ts-preserve-service level=ERROR event=timeout count=1 sample=Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed;...,channel1
6335,.,channel1
6336,.,channel1
6337,.,channel1
6338,.,channel1
6339,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-auth-service level=INFO event=normal_activity count=6; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-order-service level=INFO event=normal_activity count=6; service=ts-verification-code-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-station-service level=INFO event=normal_activity count=3,channel1
6340,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6341,.,channel1
6342,.,channel1
6343,.,channel1
6344,.,channel1
6345,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6346,.,channel1
6347,.,channel1
6348,.,channel1
6349,.,channel1
6350,.,channel1
6351,service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3,channel1
6352,.,channel1
6353,.,channel1
6354,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6355,service=ts-order-service level=INFO event=normal_activity count=6; service=ts-verification-code-service level=INFO event=normal_activity count=5; service=ts-auth-service level=INFO event=normal_activity count=3; service=ts-station-service level=INFO event=normal_activity count=1,channel1
6356,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-auth-service level=INFO event=normal_activity count=3; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6357,.,channel1
6358,.,channel1
6359,.,channel1
6360,.,channel1
6361,.,channel1
6362,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6363,.,channel1
6364,.,channel1
6365,.,channel1
6366,.,channel1
6367,.,channel1
6368,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6369,.,channel1
6370,.,channel1
6371,.,channel1
6372,.,channel1
6373,.,channel1
6374,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6375,.,channel1
6376,.,channel1
6377,.,channel1
6378,.,channel1
6379,.,channel1
6380,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6381,.,channel1
6382,.,channel1
6383,.,channel1
6384,.,channel1
6385,.,channel1
6386,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6387,.,channel1
6388,.,channel1
6389,.,channel1
6390,.,channel1
6391,.,channel1
6392,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6393,.,channel1
6394,.,channel1
6395,.,channel1
6396,.,channel1
6397,.,channel1
6398,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6399,.,channel1
6400,.,channel1
6401,.,channel1
6402,.,channel1
6403,.,channel1
6404,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6405,.,channel1
6406,.,channel1
6407,.,channel1
6408,.,channel1
6409,.,channel1
6410,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6411,.,channel1
6412,.,channel1
6413,.,channel1
6414,.,channel1
6415,.,channel1
6416,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6417,.,channel1
6418,.,channel1
6419,.,channel1
6420,.,channel1
6421,.,channel1
6422,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6423,.,channel1
6424,.,channel1
6425,.,channel1
6426,.,channel1
6427,.,channel1
6428,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6429,.,channel1
6430,.,channel1
6431,.,channel1
6432,.,channel1
6433,.,channel1
6434,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6435,.,channel1
6436,.,channel1
6437,.,channel1
6438,.,channel1
6439,.,channel1
6440,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6441,.,channel1
6442,.,channel1
6443,.,channel1
6444,.,channel1
6445,.,channel1
6446,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6447,.,channel1
6448,.,channel1
6449,.,channel1
6450,.,channel1
6451,.,channel1
6452,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6453,.,channel1
6454,.,channel1
6455,.,channel1
6456,.,channel1
6457,.,channel1
6458,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6459,.,channel1
6460,.,channel1
6461,.,channel1
6462,.,channel1
6463,.,channel1
6464,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6465,.,channel1
6466,.,channel1
6467,.,channel1
6468,.,channel1
6469,.,channel1
6470,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6471,.,channel1
6472,.,channel1
6473,.,channel1
6474,.,channel1
6475,.,channel1
6476,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6477,.,channel1
6478,.,channel1
6479,.,channel1
6480,.,channel1
6481,.,channel1
6482,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6483,.,channel1
6484,.,channel1
6485,.,channel1
6486,.,channel1
6487,.,channel1
6488,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6489,.,channel1
6490,.,channel1
6491,.,channel1
6492,.,channel1
6493,.,channel1
6494,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6495,.,channel1
6496,.,channel1
6497,.,channel1
6498,.,channel1
6499,.,channel1
6500,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6501,.,channel1
6502,.,channel1
6503,.,channel1
6504,.,channel1
6505,.,channel1
6506,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6507,.,channel1
6508,.,channel1
6509,.,channel1
6510,.,channel1
6511,.,channel1
6512,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6513,.,channel1
6514,.,channel1
6515,.,channel1
6516,.,channel1
6517,.,channel1
6518,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6519,.,channel1
6520,.,channel1
6521,.,channel1
6522,.,channel1
6523,.,channel1
6524,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6525,.,channel1
6526,.,channel1
6527,.,channel1
6528,.,channel1
6529,.,channel1
6530,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6531,.,channel1
6532,.,channel1
6533,.,channel1
6534,.,channel1
6535,.,channel1
6536,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6537,.,channel1
6538,.,channel1
6539,.,channel1
6540,.,channel1
6541,.,channel1
6542,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6543,.,channel1
6544,.,channel1
6545,.,channel1
6546,.,channel1
6547,.,channel1
6548,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6549,.,channel1
6550,.,channel1
6551,.,channel1
6552,.,channel1
6553,.,channel1
6554,.,channel1
6555,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6556,.,channel1
6557,.,channel1
6558,.,channel1
6559,.,channel1
6560,.,channel1
6561,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6562,.,channel1
6563,.,channel1
6564,.,channel1
6565,.,channel1
6566,.,channel1
6567,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6568,.,channel1
6569,.,channel1
6570,.,channel1
6571,.,channel1
6572,.,channel1
6573,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6574,.,channel1
6575,.,channel1
6576,.,channel1
6577,.,channel1
6578,.,channel1
6579,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6580,.,channel1
6581,.,channel1
6582,.,channel1
6583,.,channel1
6584,.,channel1
6585,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6586,.,channel1
6587,.,channel1
6588,.,channel1
6589,.,channel1
6590,.,channel1
6591,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6592,.,channel1
6593,.,channel1
6594,.,channel1
6595,.,channel1
6596,.,channel1
6597,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6598,.,channel1
6599,.,channel1
6600,.,channel1
6601,.,channel1
6602,.,channel1
6603,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6604,.,channel1
6605,.,channel1
6606,.,channel1
6607,.,channel1
6608,.,channel1
6609,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6610,.,channel1
6611,.,channel1
6612,.,channel1
6613,.,channel1
6614,.,channel1
6615,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6616,.,channel1
6617,.,channel1
6618,.,channel1
6619,.,channel1
6620,.,channel1
6621,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6622,.,channel1
6623,.,channel1
6624,.,channel1
6625,.,channel1
6626,.,channel1
6627,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6628,.,channel1
6629,.,channel1
6630,.,channel1
6631,.,channel1
6632,.,channel1
6633,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6634,.,channel1
6635,.,channel1
6636,.,channel1
6637,.,channel1
6638,.,channel1
6639,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6640,.,channel1
6641,.,channel1
6642,.,channel1
6643,.,channel1
6644,.,channel1
6645,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6646,.,channel1
6647,.,channel1
6648,.,channel1
6649,.,channel1
6650,.,channel1
6651,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6652,.,channel1
6653,.,channel1
6654,.,channel1
6655,.,channel1
6656,.,channel1
6657,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6658,service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6659,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-auth-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-verification-code-service level=INFO event=normal_activity count=3; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6660,.,channel1
6661,.,channel1
6662,.,channel1
6663,.,channel1
6664,.,channel1
6665,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6666,service=ts-verification-code-service level=INFO event=normal_activity count=5; service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6667,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-auth-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6668,.,channel1
6669,.,channel1
6670,.,channel1
6671,.,channel1
6672,.,channel1
6673,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6674,service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6675,service=ts-verification-code-service level=INFO event=normal_activity count=3; service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6676,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-auth-service level=INFO event=normal_activity count=4; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6677,.,channel1
6678,.,channel1
6679,.,channel1
6680,.,channel1
6681,.,channel1
6682,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6683,.,channel1
6684,service=ts-verification-code-service level=INFO event=normal_activity count=3; service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6685,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-auth-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6686,.,channel1
6687,.,channel1
6688,.,channel1
6689,.,channel1
6690,.,channel1
6691,.,channel1
6692,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6693,service=ts-verification-code-service level=INFO event=normal_activity count=3; service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6694,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-auth-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6695,.,channel1
6696,.,channel1
6697,.,channel1
6698,.,channel1
6699,.,channel1
6700,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6701,service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6702,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-auth-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-verification-code-service level=INFO event=normal_activity count=3; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6703,.,channel1
6704,.,channel1
6705,.,channel1
6706,.,channel1
6707,.,channel1
6708,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6709,service=ts-verification-code-service level=INFO event=normal_activity count=2,channel1
6710,service=ts-verification-code-service level=INFO event=normal_activity count=3; service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6711,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-auth-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6712,.,channel1
6713,.,channel1
6714,.,channel1
6715,.,channel1
6716,.,channel1
6717,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6718,.,channel1
6719,.,channel1
6720,.,channel1
6721,.,channel1
6722,.,channel1
6723,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6724,.,channel1
6725,.,channel1
6726,.,channel1
6727,.,channel1
6728,.,channel1
6729,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6730,.,channel1
6731,service=ts-verification-code-service level=INFO event=normal_activity count=3; service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6732,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-auth-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6733,.,channel1
6734,.,channel1
6735,.,channel1
6736,.,channel1
6737,.,channel1
6738,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6739,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-auth-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6740,.,channel1
6741,.,channel1
6742,.,channel1
6743,.,channel1
6744,.,channel1
6745,service=ts-auth-service level=INFO event=exception count=1 sample=I/O exception (java.net.NoRouteToHostException) caught when processing request to {}-><url> No route to host (Host un...; service=ts-auth-service level=INFO event=retry count=1 sample=Retrying request to {}-><url>; service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6746,service=ts-auth-service level=INFO event=exception count=1 sample=I/O exception (java.net.NoRouteToHostException) caught when processing request to {}-><url> No route to host (Host un...; service=ts-auth-service level=INFO event=retry count=1 sample=Retrying request to {}-><url>,channel1
6747,.,channel1
6748,.,channel1
6749,.,channel1
6750,.,channel1
6751,.,channel1
6752,.,channel1
6753,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6754,.,channel1
6755,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-auth-service level=INFO event=normal_activity count=6; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-verification-code-service level=INFO event=normal_activity count=3; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6756,.,channel1
6757,.,channel1
6758,.,channel1
6759,.,channel1
6760,.,channel1
6761,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6762,service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6763,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-auth-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-verification-code-service level=INFO event=normal_activity count=3; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
6764,.,channel1
6765,.,channel1
6766,.,channel1
6767,.,channel1
6768,.,channel1
6769,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
6770,service=ts-verification-code-service level=INFO event=normal_activity count=3; service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6771,.,channel1
6772,.,channel1
6773,.,channel1
6774,.,channel1
6775,service=ts-verification-code-service level=INFO event=normal_activity count=2,channel1
6776,.,channel1
6777,service=ts-verification-code-service level=INFO event=normal_activity count=3; service=ts-auth-service level=INFO event=normal_activity count=1,channel1
6778,.,channel1
